instructor,course_title,course_id,professor_score
"Hillyard, Robin",Program Structure  Algorithms,14346,-5.8
"Ashish, Ashish",Program Structure  Algorithms,14493,4.3
"Vasudevamurthy, Jagadeesh",Program Structure  Algorithms,15261,6.2
"Ghassemi, Mohsen",Program Structure  Algorithms,16391,-20.1
"Hillyard, Robin",Program Structure  Algorithms,16392,-2.4
"Montrond, Manuel",Data Mgt and Database Design,16619,4.4
"Wang, Wuping",Data Mgt and Database Design,12757,0.9
"Kuragayala, Naveen",Data Mgt and Database Design,16621,4.1
"Wang, Wuping",Data Mgt and Database Design,13524,2.5
"Guschin, Andrei",Business Analysis  Info Engr,11549,-1.0
"Guschin, Andrei",Business Analysis  Info Engr,14335,8.3
"Heydari, Kambiz",Pln  Mng Info Systems Dev,15275,-0.2
"Ozbek, Yusuf",Web Development Tools  Methds,10724,-1.1
"Ritter, Brett",Web Development Tools  Methds,13530,8.6
"Ozbek, Yusuf",Lab for INFO 6250,13516,-1.3
"Ritter, Brett",Lab for INFO 6250,13883,8.3
"Servattalab, Matthew",Software Quality Contrl  Mgmt,15376,1.0
"Servattalab, Matthew",Software Quality Contrl  Mgmt,15916,0.2
"Ahmed, Rabah",Smartphones-Based Web Devlpmnt,12809,-5.6
"Ashish, Ashish",Smartphones-Based Web Devlpmnt,16281,0.0
"Oza, Taral",Smartphones-Based Web Devlpmnt,16472,-0.4
"Boivin, Nicholas",Business Ethics and IP,15149,0.2
"Zhao, Yizhen",High Perf Coding for Fintech,19551,3.4
"Shi, Shiaoming",Account/Budgets for Engineers,16916,4.7
"Housman, Jacob",Agile Software Development,17724,-1.7
"Guschin, Andrei",Agile Software Development,17725,4.0
"Ozbek, Yusuf",Engineering Big-Data Systems,12587,-1.4
"Sabbouh, Marwan",Adv Big-Data App/Indexing,15156,0.7
"Sabbouh, Marwan",Adv Big-Data App/Indexing,16846,-4.4
"Wang, Wuping",Advanced Database Mgt Sys,16815,-0.1
"McConville, Tricia",Organizational Change and IT,12753,7.5
"Lattuada, Vincent",Data WHouse  Bus Intellegence,16977,-10.5
"Hueca, Angel",Engr Cybersecure Software Sys,16915,5.2
"Sherman, Richard",Designing Data Arch Busn Intel,15146,1.1
"Zhao, Yizhen",Special Topics in Info Systems,15277,4.2
"Krishnamurthy, Srikanth",Special Topics in Info Systems,17010,-7.8
"Padmanabhan, Neeresh",Special Topics in Info Systems,17728,1.8
"Sherman, Richard",Special Topics in Info Systems,20224,-0.4
"Pirozzi, Maricla",Managerial Comm for Engineers,14456,7.6
"Hariharan, Ramkumar",Advances Data Sci/Architecture,17729,-4.6
"Brown, Nicholas",Advances Data Sci/Architecture,14347,1.0
"Pierre, Anelie",First Yr Interdisciplinary Sem,19447,-13.3
"McGann, Rebecca",First Yr Interdisciplinary Sem,19881,-6.7
"Lauder, Chelsea",First Yr Interdisciplinary Sem,19883,3.6
"Ceylan, Signe",First Yr Interdisciplinary Sem,19885,0.7
"Cubita, Nicholas",First Yr Interdisciplinary Sem,19887,-12.4
"Sullivan, Hilary",First Yr Interdisciplinary Sem,19888,1.3
"Pacifico, Alexandra",First Yr Interdisciplinary Sem,19889,-1.7
"Roe, Lisa",First Yr Interdisciplinary Sem,19890,-1.8
"Loscuito, Margaret",First Yr Interdisciplinary Sem,19891,1.3
"Bowen, Kylie",First Yr Interdisciplinary Sem,19892,2.6
"Kondri, Rosa",First Yr Interdisciplinary Sem,19893,-8.7
"Hoger, Brooke",First Yr Interdisciplinary Sem,19894,2.8
"Cornwall, Amanda",First Yr Interdisciplinary Sem,19895,-4.1
"Giblin, Molly",First Yr Interdisciplinary Sem,19896,7.4
"Zinni, Alexandra",First Yr Interdisciplinary Sem,19897,3.5
"Bowser, Matthew",First Yr Interdisciplinary Sem,19898,9.7
"Wallace, Michelle",First Yr Interdisciplinary Sem,19899,-4.7
"McDonald, Ann",First Yr Interdisciplinary Sem,19900,3.0
"Shefelbine, Sandra",First Yr Interdisciplinary Sem,19900,5.1
"Nolen-Doerr, Jason",First Yr Interdisciplinary Sem,19902,3.7
"Hogue, Stephen",First Yr Interdisciplinary Sem,19904,-0.2
"Krumreig, Timothy",First Yr Interdisciplinary Sem,19906,3.1
"Kryspin, Chelsea",First Yr Interdisciplinary Sem,19907,-3.4
"Hoger, Brooke",Interdisc Global Challenge,19446,-13.7
"Kondri, Rosa",Interdisc Global Challenge,19446,-15.0
"Bowen, Kylie",Interdisc Global Challenge,19847,-7.1
"Loscuito, Margaret",Interdisc Global Challenge,19847,-2.3
"Roe, Lisa",Interdisc Global Challenge,19848,-1.4
"Bowser, Matthew",Interdisc Global Challenge,19852,6.2
"Giblin, Molly",Interdisc Global Challenge,19852,6.6
"Bowser, Matthew",Interdisc Global Challenge,19853,10.6
"Wallace, Michelle",Interdisc Global Challenge,19855,4.3
"Pierre, Anelie",Interdisc Global Challenge,19856,14.1
"McGann, Rebecca",Interdisc Global Challenge,19856,14.1
"Pacifico, Alexandra",Interdisc Global Challenge,19857,-7.6
"Sullivan, Hilary",Interdisc Global Challenge,19857,-7.6
"Onuoha, Christian",Interdisc Global Challenge,19858,-11.6
"Cubita, Nicholas",Interdisc Global Challenge,19858,-11.4
"Lauder, Chelsea",Interdisc Global Challenge,19859,-3.9
"Ceylan, Signe",Interdisc Global Challenge,19859,1.4
"McDonald, Ann",Interdisc Global Challenge,19860,1.8
"Shefelbine, Sandra",Interdisc Global Challenge,19860,5.0
"Kryspin, Chelsea",Interdisc Global Challenge,19861,-11.9
"Krumreig, Timothy",Interdisc Global Challenge,19861,-6.9
"Hogue, Stephen",Interdisc Global Challenge,19863,14.1
"Goble, Eric",Science at NU,19816,-18.7
"Bresnihan, Mark",Science at NU,13650,-4.2
"Dawson, David",Science at NU,13651,-0.8
"Altschuler, Sari",Intro to Health and Humanities,18136,2.9
"McMillan, Cassandra",Digital Methods Soc Sci  Hum,18784,6.4
"Beauchamp, Nicholas",Intro Computational Statistics,15560,-9.5
"Mirzaee, Sahar",Info Design  Visual Analytics,15559,-9.0
"Zimmerman, Gregory",Research Methods in Soc Sci,15650,2.6
"Brown, Colin",Research Methods in Soc Sci,18127,-1.4
"Nelson, Laura",Analyzing Complex Digital Data,15651,5.8
"Fox, James",Statistical Analysis,18128,-4.2
"Savage, Jenna",Statistical Analysis,18153,-0.2
"Kowalcky, Linda",Experiential Integration,15017,-10.7
"Cuevas, Carlos",Quantitative Analysis,15652,-8.0
"Flanders, Julia",NULab Project Seminar,13288,6.4
"Moore, Elizabeth",Becoming a Global Manager,11956,3.6
"Lovely III, William",Becoming a Global Manager,11957,7.1
"Lovely III, William",Becoming a Global Manager,11958,6.7
"Andersen, Richard",Intl Bus and Social Resp,10372,-3.1
"Joyce, Theodore",Intl Bus and Social Resp,10371,-10.0
"Ivy, Julia",Intl Bus and Social Resp,10373,1.1
"Dau, Luis",Intl Bus and Social Resp,10070,3.9
"Lefevre, Duane",Intl Bus and Social Resp,10400,-5.2
"Chafel, James",Intl Bus and Social Resp,10047,-2.4
"Dau, Luis",Intl Bus and Social Resp,10046,1.7
"Puffer, Sheila",Intl Bus and Social Resp,10112,-5.5
"Un, Chhomroth",Intl Bus and Social Resp,10567,4.0
"Robertson, Christopher",Intl Bus and Social Resp,12004,7.0
"Lefevre, Duane",Intl Bus and Social Resp,12957,-4.0
"De Los Reyes, Gaston",Intl Bus and Social Resp,13386,7.4
"Un, Chhomroth",Intl Bus and Social Resp,13634,1.2
"Nelson, Carl",Intl Bus and Social Resp,13737,-6.9
"Moore, Elizabeth",Intl Bus and Social Resp,13934,3.2
"Joyce, Theodore",Intl Bus and Social Resp,15084,-10.0
"Khan, Iffat",Intl Bus and Social Resp,15135,-4.7
"Moore, Elizabeth",Intl Bus and Social Resp,19585,4.5
"Nelson, Carl",Intl Bus and Social Resp,10109,-13.9
"Baraldi Borgida, Monica",Analyzing Global Bus Environ,14138,-8.9
"Ramamurti, Ravi",Competg to Win in Emrging Mkts,14771,7.1
"Caligiuri, Paula",Managing Internat'l Assgnmt,14948,3.3
"Roth, Alexandra",Cultural Aspects Internl Bus,13935,-10.3
"Roth, Alexandra",Cultural Aspects Internl Bus,15865,-1.7
"Aguilera, Ruth",Internatl Business Mgt/Environ,12261,0.2
"Sarathy, Ravi",Executing Global Strategy,11959,1.6
"Ivy, Julia",Managing the Global Ent,10813,7.0
"Robertson, Christopher",Managing the Global Ent,10748,-2.1
"Caligiuri, Paula",Becoming a Global Leader,15869,8.1
"Joseph, Tiffany",Globalization  Int Affairs,11185,-3.5
"Livanis, Ioannis",Globalization  Int Affairs,11758,2.5
"Clough, Emily",Globalization  Int Affairs,12860,-0.4
"Livanis, Ioannis",Globalization  Int Affairs,12861,-0.3
"Diamanti-Karanou, Panagoula",Globalization  Int Affairs,19385,5.9
"Moghadam, Valentine",Middle East Studies,17547,-11.0
"Sullivan, Denis",America and the Middle East,11945,9.4
"Panford, Kwamina",Natural Resources/Development,18719,-0.4
"Diamanti-Karanou, Panagoula",Research Methods INTL,15752,0.9
"Gluck, Zoltan",Cities in a Global Context,17548,8.8
"Fraunholtz, Peter",Democracy/Developmnt N Africa,15753,-7.9
"Ross, James",Cover Conflict Peace/War/Media,15754,3.6
"Garcia, Denise",Intl Conflict  Negotiation,10475,-1.2
"Diamanti-Karanou, Panagoula",Intl Conflict  Negotiation,16330,1.7
"Kitagawa, Risa","Rev, Civil War,  Insurrection",18720,8.1
"Turam, Berna",Sr Capstone in Intl Affairs,10639,-33.5
"Moghadam, Valentine",Sr Capstone in Intl Affairs,12297,-14.8
"Cross, Robert",Sr Capstone in Intl Affairs,18794,-84.6
"Kuhl, Laura",Intl Environmental Policy,18721,8.6
"Lipsky, James",American Sign Language at NU,10398,7.3
"Bynoe, Letitia",The Interpreting Profession,10393,3.6
"Sheneman, Naomi",Interpreting Inquiry Texts,10672,4.7
"Emmart, Jacqueline",Interpreting Expository Texts,18056,11.3
"O'Regan, Kathleen",Ethical Decision-Making,15977,3.3
"Whynot, Lori",Interpreting Research Capstone,13022,-14.2
"Rosenburg, Patrick",Interpreting Research Capstone,13022,-8.7
"Fallis, Don",Knowledge in a Digital World,17589,2.9
"Mihajlovikj, Vidoje",Intro to Web Development,11955,-1.4
"Schedlbauer, Martin",Principles Information Science,10409,-4.8
"Yildirim, Caglar",Human Computer Interaction,10110,3.9
"To, Alexandra",Human Computer Interaction,19731,4.2
"Maiellaro, Luigia",Elementary Italian 1,12270,3.0
"Tognetti, Alessio",Elementary Italian 1,10029,-5.4
"Tognetti, Alessio",Elementary Italian 2,11128,7.6
"Tognetti, Alessio",Intermediate Italian 1,10086,-0.6
"Maiellaro, Luigia",Intermediate Italian 2,10071,-86.2
"Tsuji, Kumiko",Elementary Japanese 1,10085,0.2
"Inouye, Rei",Elementary Japanese 1,10084,7.6
"Hodes, Eiko",Elementary Japanese 1,11644,0.3
"Inouye, Rei",Elementary Japanese 1,10320,8.6
"Dyer, Mayu",Elementary Japanese 2,12608,7.6
"Inouye, Rei",Intermediate Japanese 1,10083,-3.0
"Tsuji, Kumiko",Intermediate Japanese 2,10062,-8.2
"Tsuji, Kumiko",Advanced Japanese 1,12294,7.3
"Tsuji, Kumiko",Special Topics in Japanese,18689,0.6
"Hempel, Carlene",Jrnl 1: Fundamentls Reporting,10526,3.3
"Leff, Laurel",Jrnl 1: Fundamentls Reporting,10001,-20.9
"Guilfoil, John",Jrnl 1: Fundamentls Reporting,17863,-1.5
"O'Brien-Weiss, Meredith",Jrnl 1: Fundamentls Reporting,17864,7.6
"Santos, Jody",Journalist's Toolbox,14830,4.2
"Santos, Jody",Journalist's Toolbox,14831,-16.0
"Goff, James",Journalist's Toolbox,14931,-10.9
"Goff, James",Journalist's Toolbox,18053,-0.2
"Lothian, Daniel",Understanding Today's News,10525,1.8
"O'Brien-Weiss, Meredith",Understanding Today's News,10605,0.8
"Wihbey, John",Understanding Today's News,10518,3.1
"Howe, Jeffrey",Understanding Today's News,14233,5.0
"Faison, Nneka",Understanding Today's News,19209,-12.8
"O'Brien-Weiss, Meredith",Understanding Today's News,19361,0.7
"Hempel, Carlene",Jrnl 2: Intermed Reporting,10517,5.8
"Kennedy, Daniel",Jrnl 2: Intermed Reporting,10338,4.1
"Howe, Jeffrey",Jrnl 2: Intermed Reporting,14247,3.2
"Carroll, Matthew",Jrnl 2: Intermed Reporting,18944,-1.0
"Zedek, Daniel",Visual Storytelling in Jrnl,10337,-2.2
"Fountain, Charles",History of Journalism,10336,-4.4
"Ross, James",Cover Conflict Peace/War/Media,15649,2.1
"Kaufman, Jonathan",Special Topics,17867,-10.6
"Mancusi, Peter","PR Strat for Pol,Scandal,Corp",18317,3.9
"Sharp, Jennifer",Podcast and Radio Journalism,17868,5.1
"Guilfoil, John",Public Relations Principles,10329,-2.6
"Fountain, Charles",Sports Writing,17869,-4.9
"Leff, Laurel",First Amendment and the Media,10327,3.9
"Bhargava, Rahul",Digital Storytell/Social Media,13454,-4.1
"Bajak, Aleszu",Science Writing,18329,4.2
"Beaudet, Michael",Advanced Reporting,18035,2.9
"Kennedy, Daniel",Ethics and Issues in Jrn,10326,0.2
"Heckman, Meghan",Gender in the Newsroom,19033,6.2
"Ciccarello, Joanne",Photojournalism,17870,-2.0
"Santos, Jody",Video News Reprtng  Producing,18323,4.7
"Wihbey, John",Media  Advocacy Theory  Prac,15026,-3.4
"Hempel, Carlene",Enterprise Reporting 1,11026,5.4
"Sharp, Jennifer",Podcast and Radio Journalism,17872,5.1
"Mancusi, Peter","PR Strat for Pol,Scandal,Corp",18327,3.9
"Bajak, Aleszu",Science Writing,18519,4.2
"Zedek, Daniel",Media Innovation Studio 2,13819,6.1
"Heckman, Meghan",Fundmtls of Digital Journalism,12630,6.5
"Helman, Scott",Fundmtls of Digital Journalism,13603,4.9
"Carroll, Matthew",Telling Your Story with Data,14139,-3.6
"Beaudet, Michael",Sem Investigative Reporting,18095,4.4
"Noemi Voionmaa, Daniel","Latino, Latin Am  Carib Std",15618,1.8
"Bishop, Scott",Sustainable Urban Site Design,11929,9.2
"Kennen, Kathryn",Intro to Site Planning/Design,11971,9.1
"Brown, Nicholas","Cities, Landscape  Mod Cltr",11930,4.1
"Kennen, Kathryn","Plants, People, and Landscape",11976,4.8
"Love, Timothy",Advanced Design Studio,14664,1.3
"Meves, Cullen",Sustainable Practices,13280,5.0
"Love, Timothy",Urban Landscape Seminar,13281,7.5
"Malhotra, Shiti",Intro to Lang  Linguistics,12470,12.7
"Cooper, Adam",Intro to Lang  Linguistics,19380,11.5
"Randall, Janet",Intro to Lang  Linguistics,12763,0.1
"Randall, Janet",Intro to Lang  Linguistics,10211,-79.5
"Painter, Robert",Intro to Lang  Linguistics,11152,12.5
"Malhotra, Shiti",Intro to Lang  Linguistics,13341,7.0
"Cooper, Adam",Linguistic Analysis,11464,10.0
"Buker, Grace",Language and Culture,17809,6.5
"Painter, Robert",Phonetics,14839,13.7
"Painter, Robert",Sociolinguistics,17810,12.5
"Malhotra, Shiti",Syntax,17811,-2.3
"Littlefield, Heather",History of English,16513,13.5
"Hoag, Jamie",Introduction to Law,11687,4.5
"Urman, Daniel",Introduction to LPS,10643,-1.6
"Money, Karina",Topics in Law  Public Policy,18135,-5.3
"Gleba, Michael",Law and the City,15731,2.8
"Kowalcky, Linda",Strategizing Public Policy,18066,5.7
"Richardson, Nathan",Mathematics at NU,10547,-5.0
"Richardson, Nathan",Mathematics at NU,13011,-10.3
"Eigen, Stanley",Precalculus,10530,7.4
"Eigen, Stanley",Precalculus,11151,5.5
"Turow, Brad",College Math for Business/Econ,11238,6.7
"Gibbins, Aliska",Interactive Mathematics,10534,4.6
"Williams, Abigail",Interactive Mathematics,10533,7.6
"Williams, Abigail",Interactive Mathematics,14841,12.7
"Rainho, Marco",Mathematical Thinking,10050,0.0
"Rainho, Marco",Mathematical Thinking,10049,5.0
"Jin, Jieying",Mathematical Thinking,11237,-5.3
"Elbehiry, Mohamed",Mathematical Thinking,19529,-9.7
"Neale, Bridget",Mathematical Thinking,11689,-3.5
"Bai, Rekha",Mathematical Thinking,11198,0.6
"Bai, Rekha",Calculus for Business/Econ,10325,-3.1
"Bai, Rekha",Calculus for Business/Econ,10609,0.1
"Jesudason, Rajini",Calculus for Business/Econ,10675,-6.8
"Jesudason, Rajini",Calculus for Business/Econ,10324,-0.0
"Bai, Rekha",Calculus for Business/Econ,10323,5.1
"Jesudason, Rajini",Calculus for Business/Econ,10322,2.0
"Karapetian, Edgar",Calculus for Business/Econ,11967,2.2
"Ren, Chun",Calculus for Business/Econ,10471,-1.9
"Karapetian, Edgar",Calculus for Business/Econ,10470,-3.0
"Williams, Abigail",Calculus for Business/Econ,10469,7.7
"Stover, Christopher",Calculus for Business/Econ,19294,6.3
"Veetel, Bindu",Calculus for Business/Econ,19295,-14.8
"Stover, Christopher",Calculus for Business/Econ,19296,-5.7
"Dymova, Maria",Calculus for Business/Econ,19663,-2.7
"Dymova, Maria",Calculus for Business/Econ,19664,-1.1
"Marcotte, James",Calculus for Business/Econ,19665,1.7
"Bai, Rekha",Calculus for Business/Econ,19995,-8.2
"Wu, Shu-Shih",Calculus 1,10467,-0.9
"Wu, Shu-Shih",Calculus 1,13450,-2.8
"Wu, Shu-Shih",Calculus 1,10045,-10.0
"Wu, Shu-Shih",Calculus 2,10094,4.1
"Schwarz Jr, Martin",Calculus with Applications,19314,-12.6
"Burchfield, Matthew",Calculus  Diff Eq - Biology 1,10214,1.8
"Blank, Samuel",Calculus  Diff Eq - Biology 1,13912,-15.9
"Blank, Samuel",Calculus  Diff Eq - Biology 1,13124,-23.3
"Curley, Carlos",Calculus  Diff Eq - Biology 1,10658,-5.9
"Liu, Changchang",Calculus  Diff Eq - Biology 1,12005,-15.8
"Blank, Samuel",Calculus  Diff Eq - Biology 1,14719,-11.4
"Lang, David",Calculus  Diff Eq - Biology 2,10616,8.6
"Wilson, Elizabeth",Math Fundamentals for Games,11914,8.6
"Wu, Shu-Shih",Intensive Calc for Engineers,10301,5.0
"Barros Reyes, Ignacio",Calculus 1 for Sci/Engr,12759,2.4
"Lang, David",Calculus 1 for Sci/Engr,10606,-0.1
"Gibbins, Aliska",Calculus 1 for Sci/Engr,10668,-8.2
"Gibbins, Aliska",Calculus 1 for Sci/Engr,10482,-4.8
"Veetel, Bindu",Calculus 1 for Sci/Engr,10481,-11.6
"Hower, Valerie",Calculus 1 for Sci/Engr,11197,7.6
"Jesudason, Rajini",Calculus 1 for Sci/Engr,11196,-10.0
"Hudon, James",Calculus 1 for Sci/Engr,10480,-0.7
"Barros Reyes, Ignacio",Calculus 1 for Sci/Engr,14243,-9.8
"Wilson, Elizabeth",Calculus 1 for Sci/Engr,11566,4.2
"Veetel, Bindu",Calculus 1 for Sci/Engr,11769,-12.9
"Rainho, Marco",Calculus 1 for Sci/Engr,11770,4.1
"Hudon, James",Calculus 1 for Sci/Engr,11970,-2.0
"Fotovatian, Assad",Calculus 1 for Sci/Engr,15581,-2.0
"Wilson, Elizabeth",Calculus 1 for Sci/Engr,15582,5.6
"Fotovatian, Assad",Calculus 1 for Sci/Engr,18992,-8.0
"Hower, Valerie",Calculus 1 for Sci/Engr,15584,5.3
"Garcia, Matthew",Calculus 1 for Sci/Engr,15585,-2.9
"Ptitsyna, Natalia",Calculus 1 for Sci/Engr,18993,-15.8
"George, Prasanth",Calculus 1 for Sci/Engr,19996,-7.4
"Zhu, Xuwen",Calculus 2 for Sci/Engr,11057,-13.0
"Stover, Christopher",Calculus 2 for Sci/Engr,18994,1.7
"Sadaka, Hanai",Calculus 2 for Sci/Engr,10279,3.0
"Rainho, Marco",Calculus 2 for Sci/Engr,13627,2.5
"Seo, Sumi",Calculus 2 for Sci/Engr,13745,8.2
"Chang, Hsiang",Calculus 2 for Sci/Engr,10168,2.4
"Hower, Valerie",Calculus 2 for Sci/Engr,13332,7.8
"Sadaka, Hanai",Calculus 2 for Sci/Engr,11202,-4.3
"Garcia, Matthew",Calculus 2 for Sci/Engr,18995,-8.0
"Seo, Sumi",Calculus 2 for Sci/Engr,11830,9.3
"Porter, Richard",Calculus 2 for Sci/Engr,11969,-13.5
"Chang, Hsiang",Calculus 2 for Sci/Engr,18498,2.9
"Lee, Lee-Peng",Intro to Math Reasoning,10669,5.3
"Lee, Lee-Peng",Intro to Math Reasoning,10166,2.7
"Halacheva, Iva",Intro to Math Reasoning,14327,5.1
"Johnson, Darryl",Intro to Math Reasoning,11968,-4.7
"Lee, Lee-Peng",Intro to Math Reasoning,15588,8.5
"Crooks, Peter",Intro to Math Reasoning,15589,7.7
"Huang, Shengnan",Intro to Math Reasoning,15591,3.4
"Crooks, Peter",Intro to Math Reasoning,15592,6.0
"Lang, David",Intro to Math Reasoning,15593,4.3
"Tzigantchev, Dimitre",Intro to Math Reasoning,15594,-13.0
"Webber, Matthew",Intro to Math Reasoning,15595,-13.4
"Webber, Matthew",Intro to Math Reasoning,15596,-12.5
"Tzigantchev, Dimitre",Intro to Math Reasoning,15597,-7.0
"Shi, Xupeng",Intro to Math Reasoning,19299,1.7
"Hu, Xutao",Statistics and Software,10288,1.0
"Veetel, Bindu",Statistics and Software,10287,-5.9
"Massey, David",Calculus 3 for Sci/Engr,10056,5.0
"Tzigantchev, Dimitre",Calculus 3 for Sci/Engr,10332,-13.7
"Massey, David",Calculus 3 for Sci/Engr,10328,5.9
"Braverman, Maxim",Calculus 3 for Sci/Engr,12372,-6.6
"Martsinkovsky, Alexander",Calculus 3 for Sci/Engr,12441,2.4
"Veliche, Oana",Calculus 3 for Sci/Engr,10610,-6.8
"Lindhe, John",Calculus 3 for Sci/Engr,10619,2.7
"Martsinkovsky, Alexander",Calculus 3 for Sci/Engr,10620,9.3
"Dummit, Evan",Calculus 3 for Sci/Engr,10665,5.4
"Braverman, Maxim",Calculus 3 for Sci/Engr,11694,1.1
"Garcia, Matthew",Calculus 3 for Sci/Engr,11695,7.5
"Hoffman, Aaron",Calculus 3 for Sci/Engr,13269,-1.3
"Topalov, Petar",Calculus 3 for Sci/Engr,14500,4.1
"Webber, Matthew",Calculus 3 for Sci/Engr,11774,-14.8
"Ptitsyna, Natalia",Calculus 3 for Sci/Engr,12090,-6.2
"Penciak, Matej",Calculus 3 for Sci/Engr,16907,2.8
"Topalov, Petar",Calculus 3 for Sci/Engr,16906,-1.9
"Lindhe, John",Calculus 3 for Sci/Engr,17556,7.3
"Dummit, Evan",Calculus 3 for Sci/Engr,17557,8.0
"Ptitsyna, Natalia",Calculus 3 for Sci/Engr,19603,-10.9
"Webber, Matthew",Calculus 3 for Sci/Engr,19605,-18.6
"Seo, Sumi",Linear Algebra,17590,4.6
"Seo, Sumi",Linear Algebra,17621,2.8
"Esole, Jonathan",Linear Algebra,17620,-6.4
"Wang, He",Linear Algebra,17619,2.0
"Hogancamp, Matthew",Linear Algebra,18590,-7.6
"Lupi, Robert",Diff Eq and Lin Alg for Engr,10528,-2.8
"George, Prasanth",Diff Eq and Lin Alg for Engr,10524,7.1
"McOwen, Robert",Diff Eq and Lin Alg for Engr,10117,3.5
"Lupi, Robert",Diff Eq and Lin Alg for Engr,10052,2.2
"Lupi, Robert",Diff Eq and Lin Alg for Engr,11964,2.0
"George, Prasanth",Diff Eq and Lin Alg for Engr,12541,6.7
"Lupi, Robert",Diff Eq and Lin Alg for Engr,13019,-5.6
"Porter, Richard",Co-op/Exp Lrn Reflection Sem 1,10118,0.1
"Sadaka, Hanai",Probability and Statistics,10522,-4.0
"Wang, He",Probability and Statistics,10521,3.0
"Sadaka, Hanai",Probability and Statistics,13334,-4.5
"Hoffman, Aaron",Probability and Statistics,12341,1.1
"Hand, Paul",Probability and Statistics,15599,3.8
"Lindhe, John",Probability and Statistics,18499,5.8
"Porter, Richard",Real Analysis,11578,-6.1
"Derksen, Hendrikus",Real Analysis,18730,-9.2
"Blankers, Vance",Group Theory,11602,-14.0
"Silversmith, Robert",Group Theory,13054,8.6
"Blankers, Vance",Group Theory,13543,4.2
"Silversmith, Robert",Advanced Group Theory,16758,9.8
"Jekel, Solomon",Differential Geometry,12996,5.2
"Lee, Lee-Peng",Numerical Analysis,15579,3.1
"Williams, Abigail",Geometry,14615,5.7
"Veliche, Oana",Research Capstone,12588,13.0
"McOwen, Robert",Fourier Series and PDEs,11850,5.4
"Schwarz Jr, Martin",Complex Variables,18500,-16.3
"Veliche, Oana",Introduction to Cryptography,14086,3.3
"Lindhe, John",Statistics  Stochastic Procss,12638,5.6
"King, Christopher",Statistics  Stochastic Procss,12649,3.6
"Harel, Matan",Statistics  Stochastic Procss,19251,2.8
"Sadaka, Hanai",Probability and Risks,15580,2.8
"Zhu, Xuwen",Analysis 1,10907,6.8
"Wang, He",Applied Linear Algebra,16759,0.5
"Dummit, Evan",Algebra 1,10984,10.6
"Jekel, Solomon",Intro to Math Methods  Modls,11677,6.5
"Bade, Nathaniel",Intro to Math Methods  Modls,13501,10.6
"Corrigan, Patricia",Professional Development Co-op,13604,3.3
"Brorson, Stuart",Numerical Analysis 2,13028,9.2
"Knudsen, Benjamin",Topology 2,17884,2.5
"Lippner, Gabor",Graph Theory,12645,7.3
"King, Christopher",Probability 1,12646,2.3
"Rodsphon, Rudy",Partial Differential Equation2,18601,10.0
"Marian, Alina",Complex Manifolds,19608,8.3
"Halacheva, Iva",Lie Algebras,18925,4.6
"George, Prasanth",Statistics for Bioinformatics,13017,-4.6
"Bade, Nathaniel",Statistics for Bioinformatics,13018,9.1
"George, Prasanth",Statistics for Bioinformatics,16890,1.8
"Ding, Aidong",Applied Statistics,17558,-1.9
"Beasley, Christopher",Math Methods of Quantum Mechan,17434,8.0
"Todorov, Gordana",Topic in Representation Theory,19298,6.2
"Zhu, Hongli",Energy Storage and Harvesting,18597,0.3
"Minus, Marilyn","Struct, Prop  Proc Poly Mat",11931,10.2
"Minus, Marilyn","Struct, Prop  Proc Poly Mat",18598,10.2
"Ando, Teiichi",Thermodynamics of Materials,13944,7.4
"Hassan, Rania",Precalculus,15696,7.4
"Moss, Edward",Intro to Material Science,11130,-14.6
"Nardone, Laurie",Intro to Material Science,11130,-15.9
"Upmanyu, Moneesh",Intro to Material Science,11130,-14.1
"Upmanyu, Moneesh",Intro to Material Science,12242,-14.1
"Upmanyu, Moneesh",Intro to Material Science,13000,-8.3
"Wan, Kai-tak",Statics,12943,-11.1
"Pabon, Jahir",Statics,10424,-7.1
"Irandoust, Soroush",Statics,14481,-8.7
"Wan, Kai-tak",Statics,11386,1.2
"Tjiptowidjojo, Yustianto",Mechanics of Materials,10423,-1.2
"Olia, Masoud",Mechanics of Materials,11387,2.6
"Tjiptowidjojo, Yustianto",Mechanics of Materials,12944,-1.7
"Tjiptowidjojo, Yustianto",Mechanics of Materials,18834,1.7
"Coskun, Ahmet",Thermodynamics,10115,2.7
"Metghalchi, Mohamad",Thermodynamics,13027,1.0
"Coskun, Ahmet",Thermodynamics,16439,-0.3
"Metghalchi, Mohamad",Thermodynamics,18838,-0.6
"Pabon, Jahir",Dynamics,11389,-4.3
"Maloney, Craig",Dynamics,10300,0.5
"Pabon, Jahir",Dynamics,12945,-5.2
"Taslim, Mohammad",Fluid Mechanics,16781,-3.3
"Smyser, Bridget",Msrmt  Anlys w/Thrm Sci App,10587,6.6
"Smyser, Bridget",Msrmt  Anlys w/Thrm Sci App,11390,3.2
"Liu, Yang",Mech Engr Computation  Design,10159,2.3
"Tjiptowidjojo, Yustianto",Mech Engr Computation  Design,14997,-1.8
"Nayeb Hashemi, Hamid",Mech Engr Computation  Design,14998,-5.4
"Nayeb Hashemi, Hamid",Mechanical Engineering Design,17820,-5.1
"Heredia Juesas, Juan",System Analysis and Control,14828,5.4
"Lessard, Laurent",System Analysis and Control,11617,3.1
"Sipahi, Rifat",System Analysis and Control,12946,7.1
