First Name,Last Name,ID,Department,Institution Name,Institution ID,Number of Ratings,Average Rating (Out of 5),Would Take Again (Percent),Level of Difficulty (Out of 5),Popular Tags
Douglass,Scott,2401192,Creative Studies,Northeastern University,696,1.0,5.0,1.0,3.0,"['Amazing lectures', 'Gives good feedback', 'Respected']"
Richard,Scranton,832822,Civil Engineering,Northeastern University,696,5.0,3.1,,3.4,[]
Caitlyn,Scudder,2102642,Business Administration,Northeastern University,696,7.0,3.0,0.67,1.8,"['Participation matters', ""Skip class? You won't pass."", 'Lots of homework', 'Caring', 'Tough grader']"
Steven,Scyphers,2658096,Environmental Science,Northeastern University,696,2.0,4.5,1.0,1.5,"['Group projects', 'Gives good feedback', 'Caring', 'Respected']"
Gouri,Seal,2006973,Mathematics,Northeastern University,696,2.0,3.3,1.0,4.0,[]
Darcey,Searles,2429396,Communication Studies,Northeastern University,696,2.0,4.0,1.0,4.0,"['Participation matters', 'Tough grader', 'Get ready to read', 'Gives good feedback', 'Accessible outside class']"
Alice,Sedar,1432541,French,Northeastern University,696,16.0,3.3,0.6,2.6,"['Participation matters', 'Lecture heavy', ""Skip class? You won't pass."", 'Caring', 'Tough grader']"
Kreg,Segall,1232139,English,Northeastern University,696,8.0,3.3,0.75,3.3,"['Tough grader', ""Skip class? You won't pass."", 'Get ready to read', 'Participation matters', 'Gives good feedback']"
Victor,Seidel,1837416,Entrepreneurship,Northeastern University,696,3.0,4.8,,2.3,[]
Allison,Seitchik,1852961,Psychology,Northeastern University,696,3.0,4.5,1.0,3.0,"['Gives good feedback', 'Group projects', 'Lots of homework', 'So many papers', 'Respected']"
Sarah,Sellke,2610228,Computer Science,Northeastern University,696,3.0,1.0,0.0,4.0,"['Tough grader', 'Hilarious']"
Shubhro,Sen,2638572,Marketing,Northeastern University,696,4.0,2.0,0.25,3.5,"['Tough grader', 'Get ready to read', 'Group projects', 'Lots of homework', 'Lecture heavy']"
Laura,Senier,2424643,Sociology,Northeastern University,696,5.0,5.0,1.0,2.8,"['Get ready to read', 'EXTRA CREDIT', 'Amazing lectures', 'Caring', 'Graded by few things']"
Ryan,Senkier,1783894,Architecture,Northeastern University,696,1.0,4.0,,3.0,[]
Francis,Sennott,2507675,Finance,Northeastern University,696,0.0,,,,[]
Sumi,Seo,1686802,Mathematics,Northeastern University,696,64.0,4.5,0.94,2.8,"['Hilarious', 'Caring', 'Amazing lectures', ""Skip class? You won't pass."", 'Clear grading criteria']"
Yang,Seoeun,2898022,Political Science,Northeastern University,696,3.0,1.3,0.0,5.0,"['Tough grader', 'EXTRA CREDIT', 'Lots of homework', 'Lecture heavy']"
Phillip,Serafim,382489,Engineering,Northeastern University,696,20.0,4.4,,2.9,"['Amazing lectures', 'Gives good feedback', 'Respected']"
Matthew,Servattalab,2894168,Information Science,Northeastern University,696,0.0,,,,[]
Susan,Setta,157158,Philosophy,Northeastern University,696,38.0,3.7,,3.2,"['Amazing lectures', 'Gives good feedback', 'Hilarious']"
THOMAS,SEXTON,2109568,Accounting,Northeastern University,696,2.0,4.3,1.0,2.5,"['Clear grading criteria', 'Gives good feedback', 'Caring']"
Muhammad,Shabanpour,3000037,Economics,Northeastern University,696,1.0,3.0,0.0,3.0,['Test heavy']
Sally,Shady,1818920,Mathematics,Northeastern University,696,3.0,4.7,,2.3,"['Respected', ""Skip class? You won't pass."", 'Amazing lectures', 'Tests? Not many', 'Caring']"
Bahram,Shafai,980811,Electrical Engineering,Northeastern University,696,8.0,3.2,0.34,3.3,"['Inspirational', 'Amazing lectures', 'Respected', 'Test heavy', 'Get ready to read']"
Kathy,Shaffer,2618465,Nursing,Northeastern University,696,0.0,,,,[]
Sepideh,Shafiei,1425906,Mathematics,Northeastern University,696,5.0,3.2,,2.0,[]
Jayant,Shah,332735,Mathematics,Northeastern University,696,23.0,2.3,0.5,3.2,"['Lots of homework', 'Tests? Not many', ""Skip class? You won't pass."", 'Test heavy']"
Michael,Shah,2415494,Computer Science,Northeastern University,696,10.0,4.3,0.8,3.3,"['Lots of homework', 'Accessible outside class', 'Gives good feedback', 'Respected', 'Get ready to read']"
Andres,Shahidinejad,2844245,Finance,Northeastern University,696,3.0,4.7,1.0,2.7,"['Caring', 'Accessible outside class', 'Amazing lectures', 'Lecture heavy']"
Sharad,Shandilya,2709519,Business,Northeastern University,696,0.0,,,,[]
Rebecca,Shansky,1751655,Psychology,Northeastern University,696,13.0,3.8,1.0,4.3,"['Amazing lectures', 'Tough grader', 'Inspirational', 'Caring', 'So many papers']"
Harvey,Shapiro,1857232,Education,Northeastern University,696,2.0,5.0,,2.5,"['Gives good feedback', 'Caring', 'Lecture heavy']"
Vladimir,Shapiro,2887219,Computer & Informational Tech.,Northeastern University,696,0.0,,,,[]
Nancy,Sharby,2757491,Health Science,Northeastern University,696,1.0,1.0,0.0,3.0,"['Tough grader', 'Participation matters', 'Group projects']"
Ali,Sharifkhani,2528816,Business,Northeastern University,696,16.0,4.1,0.75,3.5,"['Caring', 'Accessible outside class', 'Test heavy', 'Amazing lectures', 'Lecture heavy']"
Abdul,Shariq Mohammed,2866272,Economics,Northeastern University,696,0.0,,,,[]
William,Sharp,1686825,Psychology,Northeastern University,696,41.0,4.1,0.67,2.4,"['Amazing lectures', 'Participation matters', 'Respected', 'Inspirational', 'Hilarious']"
Jeb,Sharp,2861729,Journalism,Northeastern University,696,4.0,5.0,1.0,1.5,"['Caring', 'Gives good feedback', 'Accessible outside class', 'Get ready to read', 'Amazing lectures']"
Dennis,Shaughnessy,866611,Entrepreneurship,Northeastern University,696,40.0,3.7,0.5,3.5,"['Get ready to read', 'Participation matters', 'Inspirational', 'Tough grader', 'Respected']"
Syed,Shazli,2687876,Computer Engineering,Northeastern University,696,6.0,2.0,0.17,3.8,"['Tough grader', 'Group projects', 'Caring', 'Respected', 'Test heavy']"
Kevin,Shea,2107111,Communication Studies,Northeastern University,696,0.0,,,,[]
Tom,Sheahan,326368,Engineering,Northeastern University,696,14.0,4.4,,3.4,[]
Yana,Shechterman,2585035,Organizational Leadership,Northeastern University,696,5.0,3.6,0.8,2.6,"['Participation matters', 'Tough grader', 'Respected', 'Accessible outside class', 'Clear grading criteria']"
Sandra,Shefelbine,1884045,Mechanical Engineering,Northeastern University,696,4.0,3.8,0.67,3.5,"['Respected', 'EXTRA CREDIT', 'Would take again', 'Gives good feedback', 'Lots of homework']"
Abhi,Shelat,2783286,Computer Science,Northeastern University,696,10.0,1.6,0.2,4.6,"['Tough grader', 'Lots of homework', 'Beware of pop quizzes', 'Lecture heavy', 'Graded by few things']"
Paxton,Sheldahl,1996281,Architecture,Northeastern University,696,8.0,3.6,0.84,3.1,"['Respected', 'Gives good feedback', 'Participation matters', 'Inspirational', 'Lots of homework']"
Ryan,Shelley,1672108,Visual Arts,Northeastern University,696,0.0,,,,[]
Vicki,Shemin,2093047,Business,Northeastern University,696,2.0,2.8,0.0,3.0,"['Tests? Not many', 'Caring', 'Respected']"
Elliot,Sherman,239329,Finance,Northeastern University,696,73.0,3.8,0.47,3.3,"['Tough grader', 'Lots of homework', 'Lecture heavy', 'Participation matters', 'Amazing lectures']"
H. David,Sherman,1067315,Accounting,Northeastern University,696,6.0,4.5,1.0,2.2,"['Participation matters', 'Respected', 'Accessible outside class']"
Benjamin,Sherman,1714824,Philosophy,Northeastern University,696,2.0,3.0,,3.0,[]
Rick,Sherman,2132065,Information Science,Northeastern University,696,1.0,3.5,,3.0,"['Tough grader', 'Lots of homework', 'Beware of pop quizzes']"
Jennifer,Sherman,2895691,Accounting,Northeastern University,696,8.0,3.4,0.63,2.1,"['EXTRA CREDIT', 'Clear grading criteria', 'Lots of homework', 'Participation matters', 'Gives good feedback']"
Thomas,Sherman,123488,Mathematics,Northeastern University,696,41.0,3.1,1.0,3.3,"['Caring', 'Amazing lectures', 'Gives good feedback', 'Inspirational', 'Hilarious']"
Wally,Sherwood,470709,Criminal Justice,Northeastern University,696,30.0,3.4,1.0,3.3,"['Amazing lectures', 'Inspirational', 'Respected']"
Amit,Shesh,2160869,Computer Science,Northeastern University,696,59.0,3.6,0.63,4.2,"['Tough grader', 'Lots of homework', 'Amazing lectures', 'Test heavy', 'Accessible outside class']"
Sudesh,Shetty,2872033,Computer & Informational Tech.,Northeastern University,696,1.0,5.0,1.0,2.0,"['Amazing lectures', 'Gives good feedback']"
Valeriy,Shevchenko,2887220,Computer & Informational Tech.,Northeastern University,696,0.0,,,,[]
Sergiy,Shevchenko,2363746,Computer Science,Northeastern University,696,3.0,2.7,0.34,3.7,"['Participation matters', 'Group projects', 'Gives good feedback', 'Lots of homework', 'Respected']"
Shiaoming,Shi,2473237,Biomedical,Northeastern University,696,4.0,3.8,0.5,1.8,"['Group projects', 'Get ready to read', 'Graded by few things', 'Clear grading criteria', 'Accessible outside class']"
Xiaolin,Shi,2738261,Economics,Northeastern University,696,28.0,4.7,0.9,2.8,"['Caring', 'Respected', 'Participation matters', 'Online Savvy', 'Accessible outside class']"
Natalie,Shibley,2858086,Women's Studies,Northeastern University,696,2.0,5.0,1.0,3.0,"['Get ready to read', 'Participation matters', 'Clear grading criteria', 'Graded by few things', 'Accessible outside class']"
Ashleigh,Shields,2736482,Communication Studies,Northeastern University,696,5.0,4.2,0.8,2.0,"['Get ready to read', 'Participation matters', 'Group projects', 'Caring', 'Gives good feedback']"
Craig,Shillaber,2294189,Civil Engineering,Northeastern University,696,33.0,2.9,0.46,3.7,"['Lots of homework', 'Tough grader', ""Skip class? You won't pass."", 'Amazing lectures', 'Clear grading criteria']"
William,Shimer,1635975,Business Administration,Northeastern University,696,39.0,3.4,0.62,2.7,"['Group projects', 'Participation matters', 'Gives good feedback', 'Tough grader', 'Get ready to read']"
Ji-Yong,Shin,2852843,Computer Science,Northeastern University,696,0.0,,,,[]
Stephen,Shinnick,2126070,Political Science,Northeastern University,696,1.0,5.0,,2.0,"['Clear grading criteria', 'Would take again', 'Gives good feedback']"
Olin,Shivers,923911,Computer Science,Northeastern University,696,44.0,4.3,0.78,3.5,"['Amazing lectures', 'Respected', 'Inspirational', 'Hilarious', 'Lecture heavy']"
Stephen,Shore,2561747,Health Science,Northeastern University,696,2.0,5.0,1.0,2.5,"['Get ready to read', 'Participation matters', 'Gives good feedback']"
Katy,Shorey,2636285,Philosophy,Northeastern University,696,14.0,2.3,0.29,2.6,"['EXTRA CREDIT', 'Get ready to read', 'Tough grader', 'Group projects', 'Lots of homework']"
Benjamin,Shown,2670170,Graphic Design,Northeastern University,696,3.0,4.0,0.34,3.3,"['Gives good feedback', 'Participation matters', 'Group projects', 'Lots of homework', 'Respected']"
Rajiv,Shridhar,1273497,Information Science,Northeastern University,696,3.0,4.8,,3.3,"['Tests? Not many', 'Lecture heavy']"
Aatmesh,Shrivastava ,3021762,Engineering,Northeastern University,696,0.0,,,,[]
Evgenia,Shumilkina,879547,Economics,Northeastern University,696,14.0,1.8,,3.5,[]
Brandon,Sichling,2248158,Creative Studies,Northeastern University,696,7.0,3.7,0.86,1.4,"['Graded by few things', 'Group projects', 'Hilarious', 'Participation matters', 'Inspirational']"
Mara,Sidmore,3019099,Theater,Northeastern University,696,1.0,5.0,1.0,1.0,"['Participation matters', 'Hilarious', 'Caring']"
Susan,Sieloff,418090,Marketing,Northeastern University,696,45.0,3.3,0.47,3.2,"['Tough grader', 'Participation matters', 'Group projects', 'Lots of homework', ""Skip class? You won't pass.""]"
Jeffrey,Sieloff,1704763,Business Administration,Northeastern University,696,15.0,3.7,0.17,3.2,"['Tough grader', 'Lots of homework', 'Get ready to read', 'Group projects', 'Clear grading criteria']"
Jose,Sierra,2386817,Computer Science,Northeastern University,696,3.0,3.3,0.67,3.7,"['EXTRA CREDIT', 'Gives good feedback', 'Inspirational', 'Lots of homework', 'Caring']"
Laura,Siller,2275438,Criminal Justice,Northeastern University,696,0.0,,,,[]
Kumarini,Silva,689551,Communication Studies,Northeastern University,696,13.0,4.0,1.0,3.1,"['Group projects', 'Tests? Not many', 'Gives good feedback', 'Hilarious', 'Respected']"
George,Simmons Jr.,1726286,Mathematics,Northeastern University,696,7.0,2.5,0.0,4.6,"['Tough grader', ""Skip class? You won't pass."", 'Lots of homework']"
Melvin,Simms,358559,Computer Science,Northeastern University,696,8.0,2.0,,2.9,[]
Peter,Simon,1079248,Economics,Northeastern University,696,160.0,4.1,0.82,2.6,"['Amazing lectures', 'Graded by few things', 'Hilarious', 'Respected', 'Test heavy']"
Bradley,Simon,1454046,Management,Northeastern University,696,2.0,3.5,1.0,3.0,['Clear grading criteria']
Patricia,Simpkins,1375752,English,Northeastern University,696,10.0,4.5,1.0,2.4,"['Hilarious', 'Clear grading criteria', 'Gives good feedback', 'Caring', 'Tough grader']"
Cory,Sinclair,1241457,Accounting,Northeastern University,696,3.0,4.0,,3.3,[]
Matthew,Singer,2474550,Computer Science,Northeastern University,696,0.0,,,,[]
Simon,Singer,527485,Criminal Justice,Northeastern University,696,15.0,3.2,1.0,2.5,"['Gives good feedback', 'Caring', 'Respected']"
Rahul,Singh,1948175,Mathematics,Northeastern University,696,1.0,1.0,,2.0,"['Group projects', 'Beware of pop quizzes']"
Shweta,Singh,2463513,Computer Engineering,Northeastern University,696,0.0,,,,[]
Hanumant,Singh,2235255,Computer Engineering,Northeastern University,696,4.0,4.0,0.75,3.3,"['Amazing lectures', 'Inspirational', 'Hilarious', 'Group projects', 'Respected']"
Anton,Sinitskiy,3007243,Biotechnology,Northeastern University,696,5.0,5.0,1.0,2.2,"['Amazing lectures', 'Gives good feedback', 'Inspirational', 'Clear grading criteria', 'Accessible outside class']"
Sarah,Sinwell,1229537,Communication Studies,Northeastern University,696,14.0,4.6,,2.1,"['Participation matters', 'Would take again', 'Get ready to read', 'Clear grading criteria', 'Tests? Not many']"
Rifat,Sipahi,1085060,Mechanical Engineering,Northeastern University,696,4.0,4.1,1.0,3.8,"['Amazing lectures', 'Group projects', 'Gives good feedback', 'Respected']"
Brenda,Siragusa,2953771,Management,Northeastern University,696,2.0,3.0,0.5,3.0,"['Participation matters', 'Tough grader', 'Group projects', 'Lots of homework']"
Nancy,Siriani,1982726,Marketing,Northeastern University,696,1.0,5.0,,4.0,[]
Nancy,Sirianni,1858002,Marketing,Northeastern University,696,11.0,5.0,,2.7,"['Participation matters', 'Amazing lectures', 'Would take again']"
Carolyn,Sirois,1176240,Writing,Northeastern University,696,19.0,3.6,0.5,2.4,"['Gives good feedback', 'Caring', 'Clear grading criteria', 'Participation matters', 'Would take again']"
Mark,Sivak,1872850,Creative Studies,Northeastern University,696,3.0,3.7,1.0,3.3,"['Tough grader', ""Skip class? You won't pass."", 'Group projects', 'Gives good feedback', 'Lecture heavy']"
Mark,Sivak,2065751,Engineering,Northeastern University,696,3.0,3.7,1.0,2.0,"['Group projects', 'Participation matters', 'Lecture heavy', 'Gives good feedback', 'Caring']"
Tomas,Skacel,2476683,Mathematics,Northeastern University,696,5.0,5.0,1.0,2.8,"['Test heavy', 'EXTRA CREDIT', 'Amazing lectures', 'Gives good feedback', 'Lecture heavy']"
Danielle,Skeehan,1672180,English,Northeastern University,696,3.0,4.3,,1.0,[]
Louise,Skinnari,2733506,Physics,Northeastern University,696,6.0,2.5,0.17,3.8,"['Lecture heavy', 'Test heavy', 'Tough grader', 'Lots of homework', 'Graded by few things']"
Milan,Skobic,2807581,Sociology,Northeastern University,696,3.0,3.0,0.67,1.7,"['Participation matters', 'EXTRA CREDIT', 'Clear grading criteria', 'Caring', 'Lecture heavy']"
Therapon,Skotiniotis,2614388,Computer Science,Northeastern University,696,0.0,,,,[]
Steve,Slaner,836172,Political Science,Northeastern University,696,6.0,4.3,0.5,3.5,"['Tough grader', 'Participation matters', 'Amazing lectures', 'Inspirational', 'So many papers']"
Nikolai,Slavov,2173025,Mathematics,Northeastern University,696,2.0,2.5,0.5,4.0,"['Participation matters', ""Skip class? You won't pass."", 'Gives good feedback', 'Respected']"
Egle,Slezas,2734109,Management,Northeastern University,696,1.0,5.0,1.0,3.0,"['Get ready to read', 'Participation matters', 'Gives good feedback']"
Amy,Sliva,1689346,Computer Science,Northeastern University,696,3.0,4.8,,2.3,[]
James,Slusser,1275218,Business Administration,Northeastern University,696,15.0,3.8,0.78,3.0,"['Get ready to read', 'Participation matters', 'Gives good feedback', 'Lots of homework', 'Respected']"
Rory,Smead,1617070,Philosophy,Northeastern University,696,15.0,4.6,0.8,2.9,"['Respected', 'Amazing lectures', 'Get ready to read', 'Hilarious', 'Accessible outside class']"
Wendy,Smith,184657,Biology,Northeastern University,696,10.0,4.7,1.0,3.6,"['EXTRA CREDIT', 'Accessible outside class', 'Amazing lectures', 'Would take again']"
Steve,Smith,1703020,Management,Northeastern University,696,0.0,,,,[]
Michael ,Smith,1962688,Architecture,Northeastern University,696,5.0,4.2,1.0,3.8,"['Gives good feedback', 'Tough grader', 'Participation matters', ""Skip class? You won't pass."", 'Lots of homework']"
Steve,Smith,1985713,Leadership,Northeastern University,696,0.0,,,,[]
Ronald,Smith,2160868,Music Technology,Northeastern University,696,0.0,,,,[]
Keith,Smith,2283807,Marketing,Northeastern University,696,5.0,5.0,1.0,3.4,"['Caring', 'Respected', 'Group projects', 'Accessible outside class', 'Amazing lectures']"
Daryl,Smith,2639796,Graphic Design,Northeastern University,696,4.0,4.3,0.75,1.8,"['Respected', 'Participation matters', 'Gives good feedback', 'Inspirational', 'Caring']"
Matthew,Smith,2341550,Philosophy,Northeastern University,696,20.0,4.3,0.9,2.9,"['Get ready to read', 'Participation matters', 'Amazing lectures', 'Gives good feedback', 'Graded by few things']"
Greg,Smith,2630054,Organizational Leadership,Northeastern University,696,2.0,5.0,1.0,2.5,"['Participation matters', 'Clear grading criteria', 'Gives good feedback', 'Lots of homework', 'Accessible outside class']"
